"cat_code","age","sex","logMR","ch_grp","subch_grp","cat_range","ucd"
"C11","65-74","diff",0.987517431065899,"C00-D48","C00-C97","C00-C14","Nasopharynx, unspecified - Malignant neoplasms"
"C11","65-74","diff",0.987517431065899,"C00-D48","C00-C97","C00-C14","Overlapping lesion of nasopharynx - Malignant neoplasms"
"C11","65-74","diff",0.987517431065899,"C00-D48","C00-C97","C00-C14","Superior wall of nasopharynx - Malignant neoplasms"
"C11","65-74","diff",0.987517431065899,"C00-D48","C00-C97","C00-C14","Anterior wall of nasopharynx - Malignant neoplasms"
"C11","65-74","diff",0.987517431065899,"C00-D48","C00-C97","C00-C14","Lateral wall of nasopharynx - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Posterior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Nasopharynx, unspecified - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Overlapping lesion of nasopharynx - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Superior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Anterior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","Male",-0.259554076013377,"C00-D48","C00-C97","C00-C14","Lateral wall of nasopharynx - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Posterior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Nasopharynx, unspecified - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Overlapping lesion of nasopharynx - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Superior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Anterior wall of nasopharynx - Malignant neoplasms"
"C11","55-64","diff",1.11677325778344,"C00-D48","C00-C97","C00-C14","Lateral wall of nasopharynx - Malignant neoplasms"
"C14","75-84","Female",0.226796258021523,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","75-84","Female",0.226796258021523,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","75-84","Female",0.226796258021523,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","85+","Female",0.424155554537126,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","85+","Female",0.424155554537126,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","85+","Female",0.424155554537126,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","75-84","diff",1.22255856209257,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","75-84","diff",1.22255856209257,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","75-84","diff",1.22255856209257,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","85+","diff",1.24884971637901,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","85+","diff",1.24884971637901,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","85+","diff",1.24884971637901,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","65-74","Male",1.17576692595807,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","65-74","Male",1.17576692595807,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","65-74","Male",1.17576692595807,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","85+","Male",1.67300527091614,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","85+","Male",1.67300527091614,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","85+","Male",1.67300527091614,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","55-64","Female",-0.788892719593637,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","55-64","Female",-0.788892719593637,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","55-64","Female",-0.788892719593637,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","65-74","Female",-0.150569584433937,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","65-74","Female",-0.150569584433937,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","65-74","Female",-0.150569584433937,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","55-64","Male",0.719927687074877,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","55-64","Male",0.719927687074877,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","55-64","Male",0.719927687074877,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","75-84","Male",1.44935482011409,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","75-84","Male",1.44935482011409,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","75-84","Male",1.44935482011409,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","65-74","diff",1.32633651039201,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","65-74","diff",1.32633651039201,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","65-74","diff",1.32633651039201,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","45-54","Male",-0.324818639937112,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","45-54","Male",-0.324818639937112,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","45-54","Male",-0.324818639937112,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","45-54","diff",1.4407193661569,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","45-54","diff",1.4407193661569,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","45-54","diff",1.4407193661569,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","45-54","Female",-1.76553800609401,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","45-54","Female",-1.76553800609401,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","45-54","Female",-1.76553800609401,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C14","55-64","diff",1.50882040666851,"C00-D48","C00-C97","C00-C14","Pharynx, unspecified - Malignant neoplasms"
"C14","55-64","diff",1.50882040666851,"C00-D48","C00-C97","C00-C14","Overlapping lesion of lip, oral cavity and pharynx - Malignant neoplasms"
"C14","55-64","diff",1.50882040666851,"C00-D48","C00-C97","C00-C14","Malignant neoplasm of Waldeyer ring"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","75-84","Female",2.39373954996587,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","55-64","Female",1.09252362004529,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","65-74","Female",1.83057249295532,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","85+","Female",2.73317429614355,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","85+","Male",3.93656127357855,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","75-84","diff",1.42796569063963,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","65-74","Male",3.46337919825661,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","75-84","Male",3.8217052406055,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","45-54","Female",-0.0268254784911256,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Thoracic part of oesophagus - Malignant neoplasms"
"C15","45-54","Male",1.70823871568719,"C00-D48","C00-C97","C15-C26","Cervical part of oesophagus - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Oesophagus, unspecified - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Lower third of oesophagus - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Upper third of oesophagus - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Overlapping lesion of oesophagus - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Abdominal part of oesophagus - Malignant neoplasms"
"C15","55-64","Male",2.83379895728255,"C00-D48","C00-C97","C15-C26","Middle third of oesophagus - Malignant neoplasms"
